file,raw_tag,catalog_key,status,canonical,jpm_prefix
wiki/exams/2018/q6-prt-cooling.md,007 K4.01 (RO 2.9 / SRO 2.9),007 K4.01,RESOLVED,007 K4.01 (RO 2.9 / SRO 2.9),
wiki/exams/2018/q60-loop-edg-output-breaker-rhr-sec-mode.md,056 AA2.54 (RO 3.2 / SRO 3.5),056 AA2.54,RESOLVED,056 AA2.54 (RO 3.2 / SRO 3.5),
wiki/exams/2018/q61-loss-of-control-air-ecac-trip.md,G2.4.47 (RO 4.2 / SRO 4.2),G2.4.47,RESOLVED,G2.4.47 (RO 4.2 / SRO 4.2),
wiki/exams/2018/q62-grid-disturbance-smd-runback.md,077 AA1.02 (RO 3.6 / SRO 3.6),077 AA1.02,RESOLVED,077 AA1.02 (RO 3.6 / SRO 3.6),
wiki/exams/2018/q63-loca-outside-containment-rh19-isolation.md,WE04 EA1.02 (3.6),WE04 EA1.02,DELETED_IN_REV3,WE04 EA1.02 (3.6),
wiki/exams/2018/q64-frhs1-bleed-feed-eccs-requirements.md,WE05 EK2.02 (3.9),WE05 EK2.02,DELETED_IN_REV3,WE05 EK2.02 (3.9),
wiki/exams/2018/q65-loca5-rcs-depress-upper-head-voiding.md,WE11 EK1.01 (3.7),WE11 EK1.01,DELETED_IN_REV3,WE11 EK1.01 (3.7),
wiki/exams/2018/q66-losc2-afw-steam-isolation-flow-control.md,WE12 EK1.01 (3.4),WE12 EK1.01,DELETED_IN_REV3,WE12 EK1.01 (3.4),
wiki/exams/2018/q67-cr-evacuation-emergency-boration-cv55.md,G2.4.34 (RO 4.2),G2.4.34,RESOLVED,G2.4.34 (RO 4.2),
wiki/exams/2018/q68-sg-tube-leak-letdown-si.md,037 AA1.07 (RO 3.4 / SRO 3.4),037 AA1.07,RESOLVED,037 AA1.07 (RO 3.4 / SRO 3.4),
wiki/exams/2018/q69-high-rcs-activity-charging-letdown.md,076 AA2.02 (2.8),076 AA2.02,DELETED_IN_REV3,076 AA2.02 (2.8),
wiki/exams/2018/q7-ccw-rad-monitor-surge-tank.md,008 A2.04 (RO 2.7 / SRO 3.1),008 A2.04,RESOLVED,008 A2.04 (RO 2.7 / SRO 3.1),
wiki/exams/2018/q70-loca2-cooldown-rate-bypass-tavg.md,WE03 EK2.01 (3.6),WE03 EK2.01,DELETED_IN_REV3,WE03 EK2.01 (3.6),
wiki/exams/2018/q71-eop-frcc2-afwst-alarm-sg-feeding.md,WE06 EK1.03 (3.7),WE06 EK1.03,DELETED_IN_REV3,WE06 EK1.03 (3.7),
wiki/exams/2018/q72-eop-frhs2-sg-overpressure-steam-release.md,WE13 EK2.02 (3.0),WE13 EK2.02,DELETED_IN_REV3,WE13 EK2.02 (3.0),
wiki/exams/2018/q73-eop-frce1-cs-pumps-with-loca5.md,WE14 EK3.02 (3.1),WE14 EK3.02,DELETED_IN_REV3,WE14 EK3.02 (3.1),
wiki/exams/2018/q74-eop-frce2-containment-sump-cfcu-isolation.md,WE15 EA1.02 (2.7),WE15 EA1.02,DELETED_IN_REV3,WE15 EA1.02 (2.7),
wiki/exams/2018/q75-eop-frce3-containment-radiation-cfcu-speed.md,WE16 EK1.02 (2.7),WE16 EK1.02,DELETED_IN_REV3,WE16 EK1.02 (2.7),
wiki/exams/2018/q76-eop-frci3-pzr-vapor-space-loca.md,008 AA2.29 (4.2),008 AA2.29,DELETED_IN_REV3,008 AA2.29 (4.2),
wiki/exams/2018/q77-eop-loca1-h2-recombiner-hot-leg-recirc-timing.md,G2.1.2 (RO 4.1 / SRO 4.4),G2.1.2,RESOLVED,G2.1.2 (RO 4.1 / SRO 4.4),
wiki/exams/2018/q78-ab-cn-0001-peer-checks-polisher-bypass.md,G2.1.6 (SRO 4.8),G2.1.6,RESOLVED,G2.1.6 (SRO 4.8),
wiki/exams/2018/q79-ab-rcp-0001-seal-cooling-loss-nat-circ.md,015 AA2.10 (RO 3.4 / SRO 3.8),015 AA2.10,RESOLVED,015 AA2.10 (RO 3.4 / SRO 3.8),
wiki/exams/2018/q8-pzr-saturation-rcp-restart.md,010 K5.01 (RO 3.6 / SRO 3.6),010 K5.01,RESOLVED,010 K5.01 (RO 3.6 / SRO 3.6),
wiki/exams/2018/q80-eop-frhs1-entry-conditions-return-to-procedure.md,WE05 EA2.01 (4.4),WE05 EA2.01,DELETED_IN_REV3,WE05 EA2.01 (4.4),
wiki/exams/2018/q81-loca-5-rwst-makeup-sg-level.md,G2.1.9 (SRO 4.5),G2.1.9,RESOLVED,G2.1.9 (SRO 4.5),
wiki/exams/2018/q82-pzr-level-channel-fail-high-ts.md,028 AA2.12 (3.5),028 AA2.12,DELETED_IN_REV3,028 AA2.12 (3.5),
wiki/exams/2018/q83-gaseous-release-gdt-rad-monitor.md,060 AA2.04 (3.4),060 AA2.04,DELETED_IN_REV3,060 AA2.04 (3.4),
wiki/exams/2018/q84-loss-of-rhr-containment-closure.md,G2.4.6 (RO 3.7 / SRO 4.7),G2.4.6,RESOLVED,G2.4.6 (RO 3.7 / SRO 4.7),
wiki/exams/2018/q85-high-containment-radiation-frce-3-yellow-path.md,G2.4.1 (4.7),G2.4.1,DELETED_IN_REV3,G2.4.1 (4.7),
wiki/exams/2018/q86-accumulator-boron-lco-351-lco-303.md,006 A2.10 (RO 3.6 / SRO 3.5),006 A2.10,RESOLVED,006 A2.10 (RO 3.6 / SRO 3.5),
wiki/exams/2018/q87-loss-of-rhr-mode-5-rcs-inventory-loss.md,025 AA2.02 (RO 3.6 / SRO 3.8),025 AA2.02,RESOLVED,025 AA2.02 (RO 3.6 / SRO 3.8),
wiki/exams/2018/q88-containment-spray-ts-3621-lco-303.md,G2.2.40 (RO 3.4 / SRO 4.7),G2.2.40,RESOLVED,G2.2.40 (RO 3.4 / SRO 4.7),
wiki/exams/2018/q89-r12a-failure-ts-3331-rad-monitoring.md,073 A2.01 (RO 3.9 / SRO 3.1),073 A2.01,RESOLVED,073 A2.01 (RO 3.9 / SRO 3.1),
wiki/exams/2018/q9-pzr-spray-porv-setpoints.md,010 A3.02 (3.6),010 A3.02,DELETED_IN_REV3,010 A3.02 (3.6),
wiki/exams/2018/q90-loss-of-control-air-bf19-eop-trip-concurrent.md,G2.2.15 (RO 3.9 / SRO 4.3),G2.2.15,RESOLVED,G2.2.15 (RO 3.9 / SRO 4.3),
wiki/exams/2018/q91-turbine-runback-rod-insertion-limit.md,045 A2.12 (RO 3 / SRO 3.5),045 A2.12,RESOLVED,045 A2.12 (RO 3 / SRO 3.5),
wiki/exams/2018/q92-sfp-loss-of-cooling-makeup.md,G2.1.20 (RO 4.6 / SRO 4.6),G2.1.20,RESOLVED,G2.1.20 (RO 4.6 / SRO 4.6),
wiki/exams/2018/q93-loss-of-control-air-ecac-attachment-12.md,079 A2.01 (3.2),079 A2.01,NUMBER_NOT_IN_CATALOG,,
wiki/exams/2018/q94-nrc-license-maintenance-shift-hours.md,G2.1.4 (RO 3.3 / SRO 3.8),G2.1.4,RESOLVED,G2.1.4 (RO 3.3 / SRO 3.8),
wiki/exams/2018/q95-ccw-abnormality-rcp-brg-clg-wtr-flo-lo.md,G2.1.7 (RO 4.4 / SRO 4.7),G2.1.7,RESOLVED,G2.1.7 (RO 4.4 / SRO 4.7),
wiki/exams/2018/q96-sr-403-missed-surveillance-delay.md,G2.2.25 (SRO 4.2),G2.2.25,RESOLVED,G2.2.25 (SRO 4.2),
wiki/exams/2018/q97-lco-321-afd-power-reduction.md,G2.2.39 (RO 3.9 / SRO 4.5),G2.2.39,RESOLVED,G2.2.39 (RO 3.9 / SRO 4.5),
wiki/exams/2018/q98-trip-1-atws-frsm1-transition.md,G2.4.21 (RO 4 / SRO 4.6),G2.4.21,RESOLVED,G2.4.21 (RO 4 / SRO 4.6),
wiki/exams/2018/q99-liquid-radwaste-release-2r18-inoperable.md,G2.3.6 (RO 2 / SRO 3.8),G2.3.6,RESOLVED,G2.3.6 (RO 2 / SRO 3.8),
wiki/exams/2019/jpm-ip-i-locally-borate-rcs.md,004 A4.18 (RO 4.2 / SRO 4.2),004 A4.18,RESOLVED,004 A4.18 (RO 4.2 / SRO 4.2),In-Plant (RCA) | RO/SRO | 
wiki/exams/2019/jpm-ip-j-startup-parallel-rdmg.md,012 A4.07 (RO 3.8 / SRO 3.8),012 A4.07,RESOLVED,012 A4.07 (RO 3.8 / SRO 3.8),In-Plant | RO/SRO | 
wiki/exams/2019/jpm-ip-k-waste-gas-release.md,071 A4.26 (RO 3.6 / SRO 3.6),071 A4.26,RESOLVED,071 A4.26 (RO 3.6 / SRO 3.6),In-Plant (RCA) | RO/SRO | 
wiki/exams/2019/jpm-ro-a1-max-vent-time-frci3.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),Admin | RO/SRO | 
wiki/exams/2019/jpm-ro-a2-borated-water-source-surveillance.md,G2.2.37 (SRO 4.6),G2.2.37,RESOLVED,G2.2.37 (SRO 4.6),Admin | RO/SRO | 
wiki/exams/2019/jpm-ro-a3-personnel-exposure-requirements.md,G2.3.4 (3.2),G2.3.4,DELETED_IN_REV3,G2.3.4 (3.2),Admin | RO/SRO | 
wiki/exams/2019/jpm-ro-a4-primary-communicator-notifications.md,G2.4.43 (RO 3.2 / SRO 3.8),G2.4.43,RESOLVED,G2.4.43 (RO 3.2 / SRO 3.8),Admin | RO/SRO | 
wiki/exams/2019/jpm-sim-a-loss-crd-vent-fans.md,001 A2.01 (RO 3.3 / SRO 3.3),001 A2.01,RESOLVED,001 A2.01 (RO 3.3 / SRO 3.3),Simulator | RO/SRO | 
wiki/exams/2019/jpm-sim-b-hot-leg-recirc.md,006 A4.05 (RO 4.1 / SRO 4.1),006 A4.05,RESOLVED,006 A4.05 (RO 4.1 / SRO 4.1),Sim | RO/SRO | 
wiki/exams/2019/jpm-sim-c-spray-valve-failure.md,010 A2.02 (RO 4.5 / SRO 3.8),010 A2.02,RESOLVED,010 A2.02 (RO 4.5 / SRO 3.8),Sim | RO/SRO | 
wiki/exams/2019/jpm-sim-d-bleed-feed-head-vents.md,002 A2.04 (RO 4.5 / SRO 4.5),002 A2.04,RESOLVED,002 A2.04 (RO 4.5 / SRO 4.5),Sim | RO/SRO | 
wiki/exams/2019/jpm-sim-e-turbine-stop-valve-retest.md,045 A4.01 (3.1),045 A4.01,DELETED_IN_REV3,045 A4.01 (3.1),Sim | RO | 
wiki/exams/2019/jpm-sim-f-cfcu-surveillance.md,022 A1.04 (RO 3.3 / SRO 3.3),022 A1.04,RESOLVED,022 A1.04 (RO 3.3 / SRO 3.3),Sim | RO/SRO | 
wiki/exams/2019/jpm-sim-g-start-load-edg-lopa.md,064 A4.06 (RO 3.9 / SRO 3.9),064 A4.06,RESOLVED,064 A4.06 (RO 3.9 / SRO 3.9),Simulator | RO/SRO | 
wiki/exams/2019/jpm-sim-h-ccw-leak-inside-containment.md,008 A2.02 (RO 3.8 / SRO 3.7),008 A2.02,RESOLVED,008 A2.02 (RO 3.8 / SRO 3.7),Simulator | RO/SRO | 
wiki/exams/2019/jpm-sro-a1-eccs-pumps-minimum-flow.md,G2.1.7 (RO 4.4 / SRO 4.7),G2.1.7,RESOLVED,G2.1.7 (RO 4.4 / SRO 4.7),Admin | SRO | 
wiki/exams/2019/jpm-sro-a2-heat-stress-containment-entry.md,G2.1.26 (3.6),G2.1.26,DELETED_IN_REV3,G2.1.26 (3.6),Admin | SRO | 
wiki/exams/2019/jpm-sro-a3-ts-action-inoperable-component.md,G2.2.40 (RO 3.4 / SRO 4.7),G2.2.40,RESOLVED,G2.2.40 (RO 3.4 / SRO 4.7),Admin | SRO | 
wiki/exams/2019/jpm-sro-a4-personnel-exposure-hra-entry.md,G2.3.4 (3.7),G2.3.4,DELETED_IN_REV3,G2.3.4 (3.7),Admin | SRO | 
wiki/exams/2019/jpm-sro-a5-event-classification-icmf.md,G2.4.41 (SRO 4.6),G2.4.41,RESOLVED,G2.4.41 (SRO 4.6),Admin | SRO | 
wiki/exams/2019/q1-rcp-starting-requirements.md,003 K6.14 (2.6),003 K6.14,DELETED_IN_REV3,003 K6.14 (2.6),
wiki/exams/2019/q10-porv-constant-enthalpy.md,010 K5.02 (RO 3.5 / SRO 3.5),010 K5.02,RESOLVED,010 K5.02 (RO 3.5 / SRO 3.5),
wiki/exams/2019/q100-emergency-par-default.md,G2.4.38 (RO 2.4 / SRO 4.4),G2.4.38,RESOLVED,G2.4.38 (RO 2.4 / SRO 4.4),
wiki/exams/2019/q11-containment-pressure-channel-loss.md,012 A3.03 (3.4),012 A3.03,DELETED_IN_REV3,012 A3.03 (3.4),
wiki/exams/2019/q12-eccs-pump-power-supplies.md,013 K2.01 (RO 4 / SRO 4),013 K2.01,RESOLVED,013 K2.01 (RO 4 / SRO 4),
wiki/exams/2019/q13-cfcu-power-supplies.md,022 K2.01 (RO 3.6 / SRO 3.6),022 K2.01,RESOLVED,022 K2.01 (RO 3.6 / SRO 3.6),
wiki/exams/2019/q14-containment-spray-reset.md,026 K4.05 (RO 3.4 / SRO 3.4),026 K4.05,RESOLVED,026 K4.05 (RO 3.4 / SRO 3.4),
wiki/exams/2019/q15-loca-5-cs-pumps-required.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),
wiki/exams/2019/q16-afw-pump-start-local-manual.md,039 A4.04 (3.8),039 A4.04,DELETED_IN_REV3,039 A4.04 (3.8),
wiki/exams/2019/q17-sgfp-trip-load-reduction.md,059 AA2.06 (RO 3 / SRO 3.6),059 AA2.06,RESOLVED,059 AA2.06 (RO 3 / SRO 3.6),
wiki/exams/2019/q18-sgfp-turbine-overspeed-trip.md,059 K4.05 (RO 3.6 / SRO 3.6),059 K4.05,RESOLVED,059 K4.05 (RO 3.6 / SRO 3.6),
wiki/exams/2019/q19-afw-sec-mode-2-start.md,061 K2.02 (RO 4.1 / SRO 4.1),061 K2.02,RESOLVED,061 K2.02 (RO 4.1 / SRO 4.1),
wiki/exams/2019/q2-high-rcs-activity-cvcs-response.md,004 A2.09 (RO 2.5 / SRO 3),004 A2.09,RESOLVED,004 A2.09 (RO 2.5 / SRO 3),
wiki/exams/2019/q20-afw-pressure-override-runout.md,061 K6.02 (RO 4 / SRO 4),061 K6.02,RESOLVED,061 K6.02 (RO 4 / SRO 4),
wiki/exams/2019/q21-4kv-spt-breaker-spurious-open.md,062 K3.01 (RO 4.1 / SRO 4.1),062 K3.01,RESOLVED,062 K3.01 (RO 4.1 / SRO 4.1),
wiki/exams/2019/q22-dc-battery-sbo-duration.md,063 A1.01 (2.5),063 A1.01,DELETED_IN_REV3,063 A1.01 (2.5),
wiki/exams/2019/q23-sec-actuation-with-rp4-loss.md,G2.2.44 (RO 4.2 / SRO 4.4),G2.2.44,RESOLVED,G2.2.44 (RO 4.2 / SRO 4.4),
wiki/exams/2019/q24-edg-load-rating-room-temp.md,064 A1.05 (2.5),064 A1.05,DELETED_IN_REV3,064 A1.05 (2.5),
wiki/exams/2019/q25-plant-vent-rad-monitor-2r41.md,073 A4.01 (3.9),073 A4.01,DELETED_IN_REV3,073 A4.01 (3.9),
wiki/exams/2019/q26-sw122-fail-position.md,076 K4.03 (RO 3.8 / SRO 3.8),076 K4.03,RESOLVED,076 K4.03 (RO 3.8 / SRO 3.8),
wiki/exams/2019/q27-ca330-operability-and-isolation.md,G2.2.38 (RO 3.6 / SRO 4.5),G2.2.38,RESOLVED,G2.2.38 (RO 3.6 / SRO 4.5),
wiki/exams/2019/q28-containment-airlock-interlock.md,103 K4.04 (RO 3.3 / SRO 3.3),103 K4.04,RESOLVED,103 K4.04 (RO 3.3 / SRO 3.3),
wiki/exams/2019/q29-rod-control-speed-temp-error.md,001 K4.05 (3.9),001 K4.05,DELETED_IN_REV3,001 K4.05 (3.9),
wiki/exams/2019/q3-cvcs-malfunction-rod-response.md,004 K3.01 (RO 2.4 / SRO 2.4),004 K3.01,RESOLVED,004 K3.01 (RO 2.4 / SRO 2.4),
wiki/exams/2019/q30-pr-ni-failure-trip-coincidence.md,015 A4.03 (RO 3.7 / SRO 3.7),015 A4.03,RESOLVED,015 A4.03 (RO 3.7 / SRO 3.7),
wiki/exams/2019/q31-amsac-train-a-afw-pumps.md,016 K1.06 (RO 3.7 / SRO 3.7),016 K1.06,RESOLVED,016 K1.06 (RO 3.7 / SRO 3.7),
wiki/exams/2019/q32-hydrogen-recombiner-power-setting.md,028 K5.04 (2.6),028 K5.04,DELETED_IN_REV3,028 K5.04 (2.6),
wiki/exams/2019/q33-fuel-handling-crane-rad-monitor.md,034 K6.02 (RO 3.4 / SRO 3.4),034 K6.02,RESOLVED,034 K6.02 (RO 3.4 / SRO 3.4),
wiki/exams/2019/q34-steam-dump-ip-converter-power.md,041 K2.02 (2.6),041 K2.02,DELETED_IN_REV3,041 K2.02 (2.6),
wiki/exams/2019/q35-gdt-release-2r41-auto-closure.md,071 A3.03 (3.6),071 A3.03,DELETED_IN_REV3,071 A3.03 (3.6),
wiki/exams/2019/q36-fhb-ventilation-2r9-alarm.md,G2.4.31 (RO 4.2 / SRO 4.1),G2.4.31,RESOLVED,G2.4.31 (RO 4.2 / SRO 4.1),
wiki/exams/2019/q37-cw-malfunction-reactor-trip.md,075 A2.01 (RO 3.6 / SRO 3.1),075 A2.01,RESOLVED,075 A2.01 (RO 3.6 / SRO 3.1),
wiki/exams/2019/q38-fire-pump-auto-start-shutdown.md,086 A1.05 (2.9),086 A1.05,DELETED_IN_REV3,086 A1.05 (2.9),
wiki/exams/2019/q39-pertinent-information-standing-order.md,G2.1.15 (RO 2.7 / SRO 3.4),G2.1.15,RESOLVED,G2.1.15 (RO 2.7 / SRO 3.4),
wiki/exams/2019/q4-rhr-solid-plant-pressure.md,005 K5.05 (RO 3.7 / SRO 3.7),005 K5.05,RESOLVED,005 K5.05 (RO 3.7 / SRO 3.7),
wiki/exams/2019/q40-steam-dump-bypass-valve-failure.md,G2.1.28 (RO 4.1 / SRO 4.1),G2.1.28,RESOLVED,G2.1.28 (RO 4.1 / SRO 4.1),
wiki/exams/2019/q41-troubleshooting-conduct.md,G2.2.20 (RO 2.6 / SRO 3.8),G2.2.20,RESOLVED,G2.2.20 (RO 2.6 / SRO 3.8),
wiki/exams/2019/q42-mssv-setpoints-lco-bases.md,G2.2.25 (SRO 4.2),G2.2.25,RESOLVED,G2.2.25 (SRO 4.2),
wiki/exams/2019/q43-cvcs-monitor-tank-release.md,G2.3.11 (RO 3.8 / SRO 4.3),G2.3.11,RESOLVED,G2.3.11 (RO 3.8 / SRO 4.3),
wiki/exams/2019/q44-high-radiation-area-rwp.md,G2.3.7 (3.6),G2.3.7,DELETED_IN_REV3,G2.3.7 (3.6),
wiki/exams/2019/q45-emergency-dose-limits.md,G2.3.4 (3.9),G2.3.4,DELETED_IN_REV3,G2.3.4 (3.9),
wiki/exams/2019/q46-csf-priority-implementation.md,G2.4.22 (RO 3.6 / SRO 4.4),G2.4.22,RESOLVED,G2.4.22 (RO 3.6 / SRO 4.4),
wiki/exams/2019/q47-accident-monitoring-instrumentation.md,G2.4.3 (RO 3.7 / SRO 3.9),G2.4.3,RESOLVED,G2.4.3 (RO 3.7 / SRO 3.9),
wiki/exams/2019/q48-control-room-evacuation.md,G2.4.11 (4.0),G2.4.11,DELETED_IN_REV3,G2.4.11 (4.0),
wiki/exams/2019/q49-eop-trip-1-immediate-actions.md,007 EK2.02 (2.6),007 EK2.02,DELETED_IN_REV3,007 EK2.02 (2.6),
wiki/exams/2019/q5-eccs-ccw-sec-mode3.md,006 K1.11 (RO 3.7 / SRO 3.7),006 K1.11,RESOLVED,006 K1.11 (RO 3.7 / SRO 3.7),
wiki/exams/2019/q50-pzr-safety-valve-leak-charging.md,008 AK2.03 (2.5),008 AK2.03,DELETED_IN_REV3,008 AK2.03 (2.5),
wiki/exams/2019/q51-loca-1-feed-flow-sg-level.md,009 EK2.03 (RO 3.9 / SRO 3.9),009 EK2.03,RESOLVED,009 EK2.03 (RO 3.9 / SRO 3.9),
wiki/exams/2019/q52-loca-3-sec-reset-blackout.md,011 EK2.02 (2.6),011 EK2.02,DELETED_IN_REV3,011 EK2.02 (2.6),
wiki/exams/2019/q53-rcp-shaft-shear-delta-t-shrink.md,015 AK1.04 (RO 3.4 / SRO 3.4),015 AK1.04,RESOLVED,015 AK1.04 (RO 3.4 / SRO 3.4),
wiki/exams/2019/q54-vct-lt112-fail-loss-of-makeup.md,022 AA1.08 (3.4),022 AA1.08,DELETED_IN_REV3,022 AA1.08 (3.4),
wiki/exams/2019/q55-cc131-thermal-barrier-flow-trip.md,026 AA1.07 (2.9),026 AA1.07,DELETED_IN_REV3,026 AA1.07 (2.9),
wiki/exams/2019/q56-frsm-1-local-reactor-trip-breakers.md,G2.4.35 (RO 3.8 / SRO 4),G2.4.35,RESOLVED,G2.4.35 (RO 3.8 / SRO 4),
wiki/exams/2019/q57-sgfp-trip-below-p10-afw-start.md,054 AA2.03 (RO 4.3 / SRO 4),054 AA2.03,RESOLVED,054 AA2.03 (RO 4.3 / SRO 4),
wiki/exams/2019/q58-loss-of-offsite-power-ts-381.md,G2.2.39 (RO 3.9 / SRO 4.5),G2.2.39,RESOLVED,G2.2.39 (RO 3.9 / SRO 4.5),
wiki/exams/2019/q59-loss-of-2a-125vdc-edg-impact.md,058 AA2.03 (RO 4 / SRO 4),058 AA2.03,RESOLVED,058 AA2.03 (RO 4 / SRO 4),
wiki/exams/2019/q6-prt-temperature-cooling.md,007 A1.03 (RO 3 / SRO 3),007 A1.03,RESOLVED,007 A1.03 (RO 3 / SRO 3),
wiki/exams/2019/q60-sw-nuclear-header-leak-location.md,062 A2.02 (RO 3.3 / SRO 3.1),062 A2.02,RESOLVED,062 A2.02 (RO 3.3 / SRO 3.1),
wiki/exams/2019/q61-ecac-start-bf19-control-air.md,065 AK3.04 (3.0),065 AK3.04,DELETED_IN_REV3,065 AK3.04 (3.0),
wiki/exams/2019/q62-500kv-line-operability-grid.md,G2.2.37 (SRO 4.6),G2.2.37,RESOLVED,G2.2.37 (SRO 4.6),
wiki/exams/2019/q63-loca-6-rhr-piping-isolation.md,WE04 LOCA Outside Containment (3.6),,UNPARSEABLE,,
wiki/exams/2019/q64-frhs1-bleed-feed-eccs-requirement.md,WE05 EK1.03 (3.9),WE05 EK1.03,DELETED_IN_REV3,WE05 EK1.03 (3.9),
wiki/exams/2019/q65-loca-5-rcs-depress-upper-head-void.md,WE11 EA1.03 (3.7),WE11 EA1.03,DELETED_IN_REV3,WE11 EA1.03 (3.7),
wiki/exams/2019/q66-losc2-afw-isolation-flow-control.md,WE12 EK3.03 (3.5),WE12 EK3.03,DELETED_IN_REV3,WE12 EK3.03 (3.5),
wiki/exams/2019/q67-continuous-rod-motion-entry.md,001 AA1.07 (RO 3.7 / SRO 3.7),001 AA1.07,RESOLVED,001 AA1.07 (RO 3.7 / SRO 3.7),
wiki/exams/2019/q68-fuel-handling-canal-gate-valve.md,036 AK3.02 (2.9),036 AK3.02,DELETED_IN_REV3,036 AK3.02 (2.9),
wiki/exams/2019/q69-sg-tube-leak-subcooling-calculation.md,037 AK1.01 (2.9),037 AK1.01,DELETED_IN_REV3,037 AK1.01 (2.9),
wiki/exams/2019/q7-pzr-heatup-prt-pressure.md,007 K5.02 (RO 3.4 / SRO 3.4),007 K5.02,RESOLVED,007 K5.02 (RO 3.4 / SRO 3.4),
wiki/exams/2019/q70-loss-condenser-vacuum-trip-criteria.md,051 AA2.02 (RO 4.1 / SRO 4.2),051 AA2.02,RESOLVED,051 AA2.02 (RO 4.1 / SRO 4.2),
wiki/exams/2019/q71-cr-evac-afw-pzr-pressure.md,068 AA2.06 (RO 3.6 / SRO 3.8),068 AA2.06,RESOLVED,068 AA2.06 (RO 3.6 / SRO 3.8),
wiki/exams/2019/q72-frcc1-eccs-valve-alignment.md,074 EA1.27 (4.2),074 EA1.27,DELETED_IN_REV3,074 EA1.27 (4.2),
wiki/exams/2019/q73-loca2-cas-eccs-restart.md,WE03 EK2.02 (3.7),WE03 EK2.02,DELETED_IN_REV3,WE03 EK2.02 (3.7),
wiki/exams/2019/q74-frts1-rcs-soak.md,WE08 EK3.01 (3.4),WE08 EK3.01,DELETED_IN_REV3,WE08 EK3.01 (3.4),
wiki/exams/2019/q75-cfst-containment-flooding-frce2.md,G2.1.19 (RO 3.9 / SRO 3.8),G2.1.19,RESOLVED,G2.1.19 (RO 3.9 / SRO 3.8),
wiki/exams/2019/q76-loca2-charging-pump-reduction.md,008 AA2.23 (RO 2.5 / SRO 3.8),008 AA2.23,RESOLVED,008 AA2.23 (RO 2.5 / SRO 3.8),
wiki/exams/2019/q77-loca1-rwst-lo-cold-leg-recirc.md,G2.1.27 (RO 3.9 / SRO 4),G2.1.27,RESOLVED,G2.1.27 (RO 3.9 / SRO 4),
wiki/exams/2019/q78-loss-rhr-mode4-shutdown-loca.md,G2.1.27 (RO 3.9 / SRO 4),G2.1.27,RESOLVED,G2.1.27 (RO 3.9 / SRO 4),
wiki/exams/2019/q79-loop-edg-trip-ts-3811-lco304b.md,056 AA2.22 (3.6),056 AA2.22,DELETED_IN_REV3,056 AA2.22 (3.6),
wiki/exams/2019/q8-ccw-rad-monitor-response.md,008 A2.04 (RO 2.7 / SRO 3.1),008 A2.04,RESOLVED,008 A2.04 (RO 2.7 / SRO 3.1),
wiki/exams/2019/q80-loss-ca-pzr-level-rcs-cooldown.md,G2.1.28 (RO 4.1 / SRO 4.1),G2.1.28,RESOLVED,G2.1.28 (RO 4.1 / SRO 4.1),
wiki/exams/2019/q81-loca-outside-containment-transition.md,WE04 EA2.01 (4.3),WE04 EA2.01,DELETED_IN_REV3,WE04 EA2.01 (4.3),
wiki/exams/2019/q82-pzr-level-control-malfunction-charging.md,028 A2.03 (RO 3.5 / SRO 3),028 A2.03,RESOLVED,028 A2.03 (RO 3.5 / SRO 3),
wiki/exams/2019/q83-edg-lube-oil-trip-sr-4811.md,G2.4.50 (RO 4.2 / SRO 4),G2.4.50,RESOLVED,G2.4.50 (RO 4.2 / SRO 4),
wiki/exams/2019/q84-rcs-specific-activity-lco-304c.md,076 AA2.03 (RO 3 / SRO 3.5),076 AA2.03,RESOLVED,076 AA2.03 (RO 3 / SRO 3.5),
wiki/exams/2019/q85-nat-circ-rvlis-cooldown-rate.md,G2.4.46 (RO 4.2 / SRO 4.2),G2.4.46,RESOLVED,G2.4.46 (RO 4.2 / SRO 4.2),
wiki/exams/2019/q86-loss-of-rhr-eal-ca41.md,G2.4.41 (SRO 4.6),G2.4.41,RESOLVED,G2.4.41 (SRO 4.6),
wiki/exams/2019/q87-ccw-pump-trip-mode5-procedures.md,008 A2.01 (RO 4.3 / SRO 4),008 A2.01,RESOLVED,008 A2.01 (RO 4.3 / SRO 4),
wiki/exams/2019/q88-containment-sump-blockage-cs-dp.md,026 A2.07 (RO 4 / SRO 3.9),026 A2.07,RESOLVED,026 A2.07 (RO 4 / SRO 3.9),
wiki/exams/2019/q89-vital-bus-inverter-lco-303.md,G2.2.42 (RO 3.9 / SRO 4.6),G2.2.42,RESOLVED,G2.2.42 (RO 3.9 / SRO 4.6),
wiki/exams/2019/q9-pzr-level-variable-leg-leak.md,010 K1.08 (RO 3.6 / SRO 3.6),010 K1.08,RESOLVED,010 K1.08 (RO 3.6 / SRO 3.6),
wiki/exams/2019/q90-dc-battery-cell-voltage-lco-3823.md,063 A2.01 (RO 2.7 / SRO 2.8),063 A2.01,RESOLVED,063 A2.01 (RO 2.7 / SRO 2.8),
wiki/exams/2019/q91-hydrogen-recombiner-eop-loca-1.md,028 A2.03 (RO 3.5 / SRO 3),028 A2.03,RESOLVED,028 A2.03 (RO 3.5 / SRO 3),
